date,diff
33:22.4,53
33:22.4,69.333336
33:22.4,81.5
33:22.4,66.666664
33:22.4,107
33:22.4,51.5
33:22.4,56
33:22.4,70.5
33:22.4,42
33:22.5,212
33:22.5,205.5
33:22.5,216
33:22.5,225.66667
33:22.5,225
33:22.5,220
33:22.5,203
33:22.5,175
33:22.5,167
33:22.5,207
33:22.5,168
33:22.6,81
33:22.6,63
33:22.6,71
33:22.6,98
33:22.6,94
33:22.6,67.5
33:22.6,41
33:22.6,79
33:22.6,78
33:22.6,74
33:22.6,65
33:22.6,48
33:22.7,10
33:22.7,38
33:22.7,223
33:22.8,194.66667
33:22.8,189
33:22.8,199.33333
33:22.8,153
33:22.8,230
33:22.8,185
33:22.8,153
33:22.8,203.5
33:22.8,169
33:22.8,207
33:22.8,128
33:22.8,163.66667
33:22.8,166.66667
33:22.8,179
33:22.8,145.33333
33:22.8,138.5
33:22.8,149.33333
33:22.8,122.666664
33:22.8,136
33:22.8,148
33:22.8,139.66667
33:22.8,182
33:22.8,111
33:22.8,95.5
33:22.8,74
33:22.8,147
33:22.8,135
33:22.8,139
33:22.8,134
33:22.8,124.5
33:22.8,142
33:22.8,117.5
33:23.0,167.33333
33:23.0,155.5
33:23.1,94.5
33:23.1,106
33:23.1,93
33:23.2,-2
33:23.3,57
33:23.3,49.5
33:23.3,57
33:23.3,47
33:23.3,50
33:23.4,37
33:23.4,21
33:23.4,351
33:23.5,328
33:23.5,313
33:23.5,268
33:23.5,263
33:23.5,258
33:23.5,249
33:23.5,144
33:23.6,220
33:23.6,232.5
33:23.6,219
33:23.6,167.5
33:23.6,188
33:23.7,254
33:23.7,249.33333
33:23.7,259
33:23.7,218
33:23.7,203
33:23.8,135
33:23.8,136.5
33:23.8,128
33:23.8,102
33:23.8,85
33:23.9,81
33:23.9,75
33:23.9,73
33:23.9,88
33:23.9,64.666664
33:23.9,223.5
33:24.0,178.33333
33:24.0,168
33:24.0,152.5
33:24.0,157
33:24.0,142
33:24.0,141
33:24.1,30
33:24.1,56
33:24.1,34
33:24.1,39
33:24.1,63
33:24.1,45.5
33:24.1,20
33:24.1,58
33:24.1,50
33:24.1,40.5
33:24.1,40.333332
33:24.1,54
33:24.1,31
33:24.1,24
33:24.1,46
33:24.1,217
33:24.1,211.33333
33:24.1,206
33:24.2,214
33:24.2,140
33:24.2,119
33:24.2,136.33333
33:24.2,118.5
33:24.2,111
33:24.3,94.333336
33:24.3,103
33:24.3,69
33:24.3,94.5
33:24.3,88
33:24.4,238
33:24.4,249.33333
33:24.4,214.5
33:24.4,247
33:24.4,218.66667
33:24.4,235
33:24.4,231.33333
33:24.4,251.33333
33:24.4,251.33333
33:24.4,229.5
33:24.4,199
33:24.5,104.75
33:24.5,121.333336
33:24.5,136
33:24.5,120
33:24.5,120.333336
33:24.5,70
33:24.5,142
33:24.5,62
33:24.7,253
33:24.7,230
33:24.7,302.33334
33:24.7,255.5
33:24.7,253.66667
33:24.7,271.5
33:24.7,242.33333
33:24.7,189
33:24.7,260
33:24.7,177
33:24.7,195
33:24.8,163
33:24.8,152
33:24.8,160
33:24.8,165.33333
33:24.8,117
33:24.8,140
33:24.8,106
33:24.8,204
33:24.8,204
33:24.8,104
33:24.8,131.5
33:24.8,72
33:24.8,136
33:24.8,151
33:24.8,159.5
33:24.8,118
33:24.8,101
33:24.8,98
33:24.8,106.5
33:24.8,120
33:24.8,98
33:24.8,126.333336
33:24.8,107.5
33:24.8,95.333336
33:24.8,88
33:24.8,147
33:24.8,168.5
33:24.8,97.666664
33:24.8,98.666664
33:24.8,126.5
33:24.8,137
33:24.8,104.5
33:24.8,31
33:24.8,17
33:24.8,123
33:24.8,117
33:24.8,103.5
33:24.9,107
33:24.9,174
33:25.0,116
33:25.0,100.5
33:25.0,74
33:25.1,47
33:25.1,50.5
33:25.2,175
33:25.3,77
33:25.3,74
33:25.4,282
33:25.4,234
33:25.4,267.66666
33:25.4,279.5
33:25.4,265
33:25.4,236
33:25.4,198
33:25.4,264
33:25.4,295.5
33:25.4,233.5
33:25.4,272
33:25.4,207
33:25.4,292
33:25.4,156
33:25.4,162
33:25.4,154.33333
33:25.4,157
33:25.4,160
33:25.5,208
33:25.5,215.5
33:25.5,250.66667
33:25.5,235.5
33:25.5,147.66667
33:25.5,155.5
33:25.5,144
33:25.5,131.5
33:25.5,172.5
33:25.5,137.5
33:25.5,191.5
33:25.5,165.66667
33:25.5,175
33:25.5,104
33:25.5,113
33:25.6,25.5
33:25.6,115
33:25.6,96
33:25.7,207.5
33:25.7,206.33333
33:25.7,215
33:25.7,177
33:25.7,201
33:25.7,176
33:25.7,194
33:25.7,180
33:25.7,186
33:25.7,176
33:25.7,177
33:25.7,184
33:25.7,184.5
33:25.7,141
33:25.7,133
33:25.8,64
33:25.8,34
33:25.8,12
33:25.9,16
33:25.9,212
33:25.9,209
33:25.9,207.5
33:25.9,182
33:26.0,367
33:26.0,256
33:26.0,139
33:26.0,117
33:26.0,122.5
33:26.0,109.333336
33:26.0,108
33:26.0,817
33:26.1,-3
33:26.8,324
33:26.8,273
33:26.8,330.33334
33:26.8,250.66667
33:26.8,309.33334
33:26.8,305.33334
33:26.8,356
33:26.8,264
33:26.8,252
33:26.9,280.33334
33:26.9,255
33:26.9,291.33334
33:26.9,301.33334
33:26.9,223
33:26.9,315
33:26.9,369.5
33:26.9,244.33333
33:26.9,365.5
33:26.9,239
33:26.9,303.5
33:26.9,235
33:26.9,280.33334
33:26.9,243.33333
33:26.9,286
33:26.9,272.75
33:26.9,306.66666
33:26.9,237.33333
33:26.9,283
33:26.9,219.33333
33:26.9,246
33:26.9,273.66666
33:26.9,286
33:26.9,243.33333
33:26.9,243
33:26.9,255
33:26.9,255.66667
33:26.9,257.33334
33:26.9,312.75
33:26.9,266.66666
33:26.9,271.33334
33:26.9,252.66667
33:26.9,268.66666
33:26.9,264
33:26.9,301.33334
33:26.9,231
33:26.9,309
33:27.0,114
33:27.0,87
33:27.0,34
33:27.1,202
33:27.1,211
33:27.2,124
33:27.3,19
33:27.3,16
33:27.3,262
33:27.3,286
33:27.4,224.5
33:27.4,166
33:27.4,210
33:27.4,172.5
33:27.4,260
33:27.4,177.5
33:27.4,137
33:27.4,215
33:27.4,230.66667
33:27.4,184.5
33:27.4,177
33:27.4,152
33:27.4,226
33:27.4,98
33:27.4,100.5
33:27.4,107
33:27.5,97.333336
33:27.5,106
33:27.5,100.5
33:27.5,192
33:27.5,131
33:27.5,107
33:27.5,185.33333
33:27.5,183.33333
33:27.5,61.5
33:27.5,100
33:27.5,48.666668
33:27.5,105.333336
33:27.5,124.333336
33:27.5,47
33:27.5,89.5
33:27.5,103
33:27.5,125
33:27.5,334
33:27.5,326.33334
33:27.5,324
33:27.6,271
33:27.6,321
33:27.7,221
33:27.7,149
33:27.7,85
33:27.7,148
33:27.7,217
33:27.7,193
33:27.7,204
33:27.7,66
33:27.7,199
33:27.7,174.5
33:27.7,183.5
33:27.7,167
33:27.7,172
33:27.7,164
33:27.7,122
33:27.7,173
33:27.8,232.5
33:27.8,229.66667
33:27.8,216
33:27.8,202
33:27.8,172
33:27.9,145.66667
33:27.9,139.5
33:28.0,89.5
33:28.0,84
33:28.0,78
33:28.0,47
33:28.0,53.5
33:28.0,44
33:28.0,48
33:28.0,52
33:28.0,43
33:28.1,154
33:28.3,138
33:28.5,184
33:28.5,188
33:28.5,163
33:28.8,182.5
33:28.8,141
33:28.8,144
33:28.8,101.5
33:28.8,162.5
33:28.8,169
33:28.8,78
33:28.8,153
33:28.8,84
33:28.9,127
33:28.9,147
33:28.9,135.5
33:28.9,96
33:28.9,109.5
33:28.9,102.5
33:28.9,104.5
33:28.9,100
33:28.9,122
33:28.9,96
33:28.9,98.25
33:28.9,96.8
33:28.9,103.5
33:28.9,77
33:28.9,105.8
33:28.9,117.666664
33:28.9,140
33:28.9,107.75
33:28.9,-3
33:28.9,59
33:28.9,1
33:28.9,231.5
33:29.0,219
33:29.0,240.25
33:29.0,222.66667
33:29.0,216.25
33:29.0,223.75
33:29.0,239
33:29.0,236.5
33:29.0,233
33:29.0,219
33:29.0,231.66667
33:29.0,231.5
33:29.0,212.25
33:29.0,241
33:29.0,170
33:29.0,140
33:29.1,80
33:29.1,68
33:29.2,196
33:29.3,111
33:29.3,108
33:29.3,75
33:29.3,77
33:29.4,10
33:29.4,12
33:29.4,11
33:29.4,261.5
33:29.4,274.75
33:29.4,314
33:29.4,283.75
33:29.4,255
33:29.4,326
33:29.4,199
33:29.4,200
33:29.4,203
33:29.5,196
33:29.5,194
33:29.5,198
33:29.5,249.8
33:29.5,259.66666
33:29.5,161
33:29.5,196.5
33:29.5,178.25
33:29.5,169
33:29.5,274
33:29.5,142
33:29.5,175.25
33:29.5,224.5
33:29.5,159
33:29.5,190
33:29.5,131
33:29.5,133
33:29.6,61.5
33:29.6,166
33:29.6,147
33:29.7,253
33:29.7,183
33:29.7,218.25
33:29.7,201
33:29.7,285.5
33:29.7,250
33:29.7,220.5
33:29.7,270.25
33:29.7,213
33:29.7,255
33:29.7,155
33:29.7,283
33:29.7,138
33:29.7,149.66667
33:29.7,165.5
33:29.7,146
33:29.7,169.5
33:29.8,157
33:29.8,158
33:29.8,160.5
33:29.8,95
33:29.8,119
33:29.8,142
33:29.8,175
33:29.8,66
33:29.8,46
33:29.8,99
33:29.8,131
33:29.8,127
33:29.8,142.5
33:29.8,152
33:29.8,113
33:29.8,46
33:29.8,74.5
33:29.8,86
33:29.8,112.5
33:29.8,59
33:29.8,22.5
33:29.8,102.666664
33:29.8,94.666664
33:29.8,104.75
33:29.8,80.666664
33:29.8,127
33:29.9,212.33333
33:29.9,211.66667
33:29.9,231.33333
33:29.9,228
33:29.9,237.33333
33:29.9,204
33:29.9,201
33:29.9,175.66667
33:30.0,130
33:30.0,119
33:30.0,97.333336
33:30.0,99
33:30.0,81.5
33:30.0,82
33:30.0,84
33:30.0,72.5
33:30.0,85
33:30.1,202
33:30.1,201.33333
33:30.3,177
33:30.4,151
33:30.4,153
33:30.5,63
33:30.5,8
33:30.5,233
33:30.8,275
33:30.8,323
33:30.8,234
33:30.8,201
33:30.8,250.5
33:30.8,269
33:30.8,171
33:30.8,225
33:30.8,226
33:30.8,155
33:30.9,259.5
33:30.9,208.75
33:30.9,180
33:30.9,294
33:30.9,220.66667
33:30.9,191.66667
33:30.9,193.66667
33:30.9,212.5
33:30.9,233
33:30.9,224
33:30.9,173.75
33:30.9,187
33:30.9,202.33333
33:30.9,183.33333
33:30.9,192.33333
33:30.9,219
33:30.9,209.66667
33:30.9,192
33:30.9,135
33:30.9,130.33333
33:31.0,155
33:31.0,200
33:31.0,124
33:31.0,74
33:31.0,119.5
33:31.0,107
33:31.0,107.666664
33:31.0,125.25
33:31.0,130.25
33:31.0,151.33333
33:31.0,82.75
33:31.0,126.25
33:31.0,112.333336
33:31.0,120.75
33:31.0,116.666664
33:31.0,57.5
33:31.1,154
33:31.1,133
33:31.2,54
33:31.3,251
33:31.3,245
33:31.3,206
33:31.3,210
33:31.4,107
33:31.4,128.5
33:31.4,91
33:31.4,119
33:31.4,123.5
33:31.4,103.5
33:31.4,117.5
33:31.4,67.333336
33:31.4,56
33:31.4,61
33:31.5,51
33:31.5,51.666668
33:31.5,64
33:31.5,64
33:31.5,280.5
33:31.5,264.25
33:31.5,219.75
33:31.5,227.33333
33:31.5,225.75
33:31.5,220.75
33:31.5,246.75
33:31.5,243
33:31.5,247
33:31.5,182.5
33:31.5,205
33:31.5,169
33:31.7,92
33:31.7,37
33:31.7,51
33:31.7,25
33:31.7,99
33:31.7,49
33:31.7,115
33:31.7,77
33:31.7,96
33:31.7,56
33:31.7,89
33:31.7,63.5
33:31.8,272.66666
33:31.8,241.5
33:31.8,273.33334
33:31.8,262.5
33:31.8,268.33334
33:31.8,250.25
33:31.8,214
33:31.8,237
33:31.8,230.5
33:31.8,166
33:31.8,242
33:31.8,253.5
33:31.8,259.5
33:31.8,225
33:31.8,203
33:31.8,194
33:31.8,209.75
33:31.8,179.5
33:31.8,180.5
33:31.8,217.66667
33:31.8,229.25
33:31.9,92
33:31.9,108.666664
33:31.9,126
33:31.9,129
33:31.9,92
33:31.9,138.66667
33:31.9,72.666664
33:31.9,67.333336
33:31.9,78.5
33:31.9,65.666664
33:31.9,129
33:31.9,129.25
33:31.9,86
33:31.9,47
33:32.0,221
33:32.0,219.5
33:32.0,208.66667
33:32.0,210
33:32.0,202
33:32.0,191
33:32.0,204
33:32.1,135
33:32.1,112.5
33:32.1,118
33:32.1,99
33:32.3,92
33:32.4,70
33:32.4,56.5
33:32.4,65
33:32.4,68
33:32.5,194
33:32.5,181
33:32.5,140
33:32.5,146
33:32.7,215
33:32.8,142.5
33:32.8,118
33:32.8,98
33:32.8,115
33:32.8,94
33:32.8,112
33:32.9,128
33:32.9,122
33:32.9,62.5
33:32.9,63
33:32.9,113
33:32.9,87
33:32.9,93.5
33:32.9,95.333336
33:32.9,113
33:32.9,77.666664
33:32.9,78.666664
33:32.9,94.666664
33:32.9,78.5
33:32.9,71.2
33:32.9,67
33:32.9,52
33:32.9,49
33:32.9,215
33:33.0,227
33:33.0,206
33:33.0,214
33:33.0,223
33:33.0,192
33:33.0,229
33:33.0,208.5
33:33.0,229
33:33.0,201.66667
33:33.0,204.33333
33:33.0,187.5
33:33.0,203
33:33.0,197.33333
33:33.0,211.25
33:33.0,192.75
33:33.0,160
33:33.1,68
33:33.1,55
33:33.2,153
33:33.3,108
33:33.3,103
33:33.3,68
33:33.3,72
33:33.4,241
33:33.4,223.5
33:33.4,230.66667
33:33.4,226
33:33.4,244
33:33.4,196.33333
33:33.4,181.5
33:33.5,173.5
33:33.5,174
33:33.5,171
33:33.5,177
33:33.5,208
33:33.5,191
33:33.5,175.5
33:33.5,209
33:33.5,189
33:33.5,163
33:33.5,173
33:33.5,183
33:33.5,116
33:33.5,139.5
33:33.5,101
33:33.5,102
33:33.5,128
33:33.5,136
33:33.5,141.66667
33:33.5,106.666664
33:33.5,135
33:33.5,149
33:33.5,138
33:33.5,101
33:33.5,85
33:33.7,248
33:33.7,219
33:33.7,241
33:33.7,262.33334
33:33.7,249
33:33.7,241
33:33.8,153.4
33:33.8,156.75
33:33.8,160.75
33:33.8,128.66667
33:33.8,141.75
33:33.8,121.5
33:33.8,75
33:33.8,148
33:33.8,132.66667
33:33.8,144.5
33:33.8,118.5
33:33.8,77
33:33.8,93
33:33.8,99.666664
33:33.8,123
33:33.8,73
33:33.8,85.333336
33:33.8,110.333336
33:33.8,104.333336
33:33.9,71
33:33.9,48
33:33.9,43.5
33:33.9,30
33:33.9,95.666664
33:33.9,46.5
33:33.9,222.5
33:33.9,184
33:33.9,227
33:33.9,200.5
33:33.9,220.5
33:33.9,213.5
33:33.9,221
33:33.9,240.5
33:33.9,173
33:33.9,224
33:33.9,215
33:33.9,182
33:33.9,180
33:33.9,188.5
33:33.9,191
33:33.9,187.5
33:34.0,215.75
33:34.0,219
33:34.0,166.5
33:34.0,188.33333
33:34.0,176.66667
33:34.0,188
33:34.0,144
33:34.0,112
33:34.0,129
33:34.0,106
33:34.0,151
33:34.1,90
33:34.1,32
33:34.1,50.5
33:34.1,33
33:34.4,213
33:34.4,209
33:34.4,192.5
33:34.4,197.33333
33:34.4,133
33:34.5,117
33:34.5,103
33:34.5,62.5
33:34.5,38
33:34.5,20
33:34.6,0
33:34.6,216
33:34.6,212
33:34.7,167.5
33:34.7,114
33:34.7,92.5
33:34.7,90
33:34.8,12
33:34.9,227
33:34.9,220.33333
33:34.9,228
33:34.9,196
33:34.9,173.5
33:34.9,166
33:34.9,177
33:34.9,118
33:35.0,126
33:35.0,100
33:35.0,106.666664
33:35.0,89.333336
33:35.0,85.666664
33:35.0,83
33:35.0,73
33:35.1,168
33:35.2,52
33:35.3,192
33:35.3,193
33:35.4,100
33:35.5,216
33:35.5,208
33:35.5,184
33:35.6,174
33:35.7,49
33:35.7,41.5
33:35.7,48.333332
33:35.7,40
33:35.7,48
33:35.7,45.5
33:35.7,33
33:35.8,211
33:35.8,222
33:35.8,200
33:35.8,212.5
33:35.8,194
33:35.8,211
33:35.8,194
33:35.8,184
33:35.8,173.5
33:35.8,190
33:35.8,212
33:35.8,183
33:35.8,137
33:35.8,155.5
33:35.8,165.5
33:35.8,191
33:35.8,141
33:35.8,163
33:35.8,144.33333
33:35.8,146
33:35.8,179
33:35.8,169
33:35.9,121.5
33:35.9,126
33:35.9,109
33:35.9,148.5
33:35.9,94
33:35.9,99
33:35.9,91
33:35.9,65.666664
33:35.9,98.666664
33:35.9,64.333336
33:35.9,90
33:35.9,79.666664
33:35.9,11
33:35.9,68.5
33:35.9,58
33:35.9,42
33:35.9,63.333332
33:36.0,265
33:36.0,239
33:36.0,252.75
33:36.0,245.75
33:36.0,218.5
33:36.0,224.66667
33:36.0,216.66667
33:36.0,237.25
33:36.0,249
33:36.0,261
33:36.0,207.25
33:36.0,223.5
33:36.0,243.66667
33:36.0,215
33:36.0,203.5
33:36.0,192
33:36.0,163.5
33:36.0,172
33:36.1,146
33:36.1,103.333336
33:36.1,91
33:36.2,195
33:36.4,47
33:36.4,39
33:36.4,32
33:36.4,25.333334
33:36.4,32
33:36.4,30
33:36.4,224
33:36.4,192
33:36.5,178
33:36.5,166
33:36.5,122
33:36.5,97.5
33:36.5,79
33:36.5,80
33:36.6,57.5
33:36.6,261.5
33:36.7,240
33:36.7,200.5
33:36.7,204
33:36.7,124
33:36.7,102
33:36.7,107
33:36.8,77
33:36.8,95.333336
33:36.8,69
33:36.9,227
33:36.9,224
33:36.9,209.33333
33:36.9,211.5
33:36.9,202.5
33:36.9,166
33:36.9,165.5
33:36.9,177
33:37.0,176
33:37.0,188
33:37.0,160
33:37.0,136.5
33:37.0,143
33:37.0,132
33:37.0,139
33:37.0,134
33:37.0,121
33:37.1,9
33:37.1,211
33:37.2,111
33:37.5,44
33:37.5,21
33:37.7,99
33:37.7,111.5
33:37.7,92
33:37.7,96
33:37.7,106
33:37.7,101
33:37.7,96
33:37.8,288.5
33:37.8,323.66666
33:37.8,297.25
33:37.8,339.33334
33:37.8,203
33:37.8,228
33:37.8,312
33:37.8,340.66666
33:37.8,390
33:37.8,351
33:37.8,401
33:37.8,290
33:37.8,273
33:37.8,314.5
33:37.8,279
33:37.8,301
33:37.8,186.5
33:37.8,257
33:37.8,307.5
33:37.8,283.33334
33:37.8,389
33:37.8,283
33:37.8,262
33:37.9,366
33:37.9,284
33:37.9,143
33:37.9,158
33:37.9,293
33:37.9,255.75
33:37.9,287
33:37.9,251
33:37.9,258.66666
33:37.9,252.33333
33:37.9,276.66666
33:37.9,252
33:37.9,226.33333
33:37.9,238.66667
33:37.9,180.66667
33:37.9,210.5
33:37.9,141
33:37.9,185
33:37.9,201.5
33:37.9,164
33:37.9,221.5
33:37.9,322
33:37.9,125
33:37.9,230.5
33:37.9,248
33:37.9,251
33:37.9,137
33:38.0,147.66667
33:38.0,183
33:38.0,146.33333
33:38.0,205.66667
33:38.0,171.33333
33:38.0,181.5
33:38.0,141.33333
33:38.0,161.33333
33:38.0,134.5
33:38.0,157.25
33:38.0,214.66667
33:38.0,202.25
33:38.0,135.25
33:38.0,134
33:38.0,77
33:38.0,143.66667
33:38.0,203.75
33:38.0,203.66667
33:38.0,130.66667
33:38.0,97.25
33:38.0,169.25
33:38.0,84.666664
33:38.0,122
33:38.0,224
33:38.0,229
33:38.0,223
33:38.1,183
33:38.1,174.5
33:38.1,182
33:38.1,170
33:38.2,70
33:38.3,238
33:38.3,233
33:38.4,136
33:38.4,128
33:38.4,120
33:38.4,121
33:38.4,125
33:38.4,69
33:38.4,116
33:38.4,61
33:38.4,64
33:38.4,97.666664
33:38.4,85.5
33:38.4,84
33:38.4,108
33:38.4,62
33:38.4,54.5
33:38.4,29.5
33:38.4,36
33:38.5,23.5
33:38.5,24.5
33:38.5,31.666666
33:38.5,44
33:38.5,25
33:38.5,59
33:38.5,243.5
33:38.5,235.33333
33:38.5,236
33:38.5,211.5
33:38.5,195.66667
33:38.5,219.33333
33:38.5,251
33:38.5,160
33:38.5,159
33:38.6,139.5
33:38.6,75
33:38.7,55
33:38.7,36.5
33:38.8,231
33:38.8,207.5
33:38.8,217.33333
33:38.8,213
33:38.8,224
33:38.8,169
33:38.9,79
33:38.9,66
33:38.9,66.5
33:38.9,81
33:38.9,63
33:38.9,23
33:38.9,23
33:38.9,36
33:39.0,37
33:39.0,213
33:39.0,202.66667
33:39.0,204
33:39.0,211
33:39.0,207
33:39.0,192
33:39.0,203
33:39.1,158
33:39.1,92
33:39.2,192
33:39.5,131
33:39.5,105
33:39.8,113
33:39.8,22
33:39.9,17.5
33:39.9,14.5
33:39.9,24
33:39.9,2
33:39.9,-0.5
33:39.9,6
33:39.9,9.5
33:39.9,17
33:39.9,259
33:39.9,290.33334
33:39.9,273.75
33:39.9,257.25
33:39.9,287.5
33:39.9,270
33:39.9,256.5
33:39.9,167
33:39.9,194
33:39.9,185.75
33:40.0,151
33:40.0,194.5
33:40.0,195
33:40.0,192
33:40.0,177.5
33:40.0,180
33:40.0,238
33:40.0,157.5
33:40.0,171
33:40.0,143.66667
33:40.0,187.33333
33:40.0,178.25
33:40.0,197
33:40.0,188.75
33:40.0,161
33:40.0,197.33333
33:40.0,154.5
33:40.0,194.66667
33:40.0,196
33:40.0,155
33:40.0,208
33:40.0,137.33333
33:40.0,135
33:40.0,199
33:40.0,142.25
33:40.0,153.75
33:40.0,148.66667
33:40.0,60.333332
33:40.1,208
33:40.2,120
33:40.3,46
33:40.3,42
33:40.4,207.5
33:40.4,162
33:40.4,197
33:40.4,198
33:40.4,200
33:40.4,147
33:40.4,193
33:40.4,157
33:40.4,160.33333
33:40.4,165.25
33:40.4,187
33:40.4,139
33:40.4,163
33:40.4,106
33:40.4,106
33:40.5,107
33:40.5,111
33:40.5,99
33:40.5,101.666664
33:40.5,99
33:40.5,104
33:40.5,121.333336
33:40.5,118.5
33:40.5,98
33:40.5,96
33:40.5,69.333336
33:40.5,64.5
33:40.5,40
33:40.5,38
33:40.5,58.333332
33:40.5,84
33:40.6,205.66667
33:40.6,201
33:40.6,137.5
33:40.7,116
33:40.7,101.5
33:40.8,215
33:40.8,209.33333
33:40.8,217
33:40.8,165
33:40.8,176
33:40.9,135
33:40.9,85
33:40.9,99.5
33:40.9,81
33:40.9,44
33:40.9,43
33:41.0,52
33:41.0,209
33:41.0,201
33:41.0,210
33:41.0,207
33:41.1,177
33:41.1,116
33:41.2,210
33:41.5,129
33:41.8,159
33:41.8,63
33:41.9,74
33:41.9,43
33:41.9,48
33:41.9,66
33:41.9,80
33:41.9,41.75
33:41.9,52.333332
33:41.9,64
33:41.9,32
33:41.9,70
33:41.9,17
33:41.9,28
33:41.9,18
33:41.9,52
33:41.9,32
33:41.9,16
33:41.9,18.333334
33:41.9,30.666666
33:41.9,24
33:41.9,2
33:42.0,269
33:42.0,229.5
33:42.0,234.75
33:42.0,224
33:42.0,225.5
33:42.0,229.5
33:42.0,233
33:42.0,259
33:42.0,195
33:42.0,255
33:42.0,198.66667
33:42.0,225
33:42.0,242.33333
33:42.0,210
33:42.0,227.75
33:42.0,241.25
33:42.0,235.5
33:42.0,217
33:42.0,228
33:42.0,222.5
33:42.0,190
33:42.0,198.5
33:42.0,202.33333
33:42.0,238.66667
33:42.0,201
33:42.0,198
33:42.0,206
33:42.1,124.5
33:42.1,87
33:42.2,191
33:42.3,119
33:42.3,113
33:42.4,18
33:42.4,18
33:42.4,18
33:42.4,233.5
33:42.4,222.75
33:42.4,232.25
33:42.4,230
33:42.4,251
33:42.4,211
33:42.4,230
33:42.4,178
33:42.4,178
33:42.5,179
33:42.5,182
33:42.5,170
33:42.5,175
33:42.5,172.5
33:42.5,170
33:42.5,189.5
33:42.5,183.5
33:42.5,174
33:42.5,200
33:42.5,165.5
33:42.5,163
33:42.5,145
33:42.5,119
33:42.5,131
33:42.5,108.5
33:42.5,135.5
33:42.5,109
33:42.5,147
33:42.6,81.5
33:42.6,48.5
33:42.6,205.5
33:42.7,184
33:42.7,169.5
33:42.8,60.5
33:42.8,45.5
33:42.8,51
33:42.9,257
33:42.9,257.5
33:42.9,238
33:42.9,207
33:42.9,196
33:42.9,179
33:42.9,110
33:43.0,142.66667
33:43.0,68.5
33:43.0,88.5
33:43.0,106
33:43.0,105
33:43.0,81
33:43.0,96
33:43.1,70
33:43.1,196
33:43.2,142
33:43.5,9
33:43.8,20
33:43.8,180
33:43.9,201
33:43.9,158
33:43.9,201
33:43.9,205
33:43.9,135
33:43.9,133
33:43.9,170.66667
33:43.9,188
33:43.9,168.5
33:43.9,141
33:43.9,180
33:43.9,173
33:43.9,124
33:43.9,146.75
33:43.9,147
33:43.9,108
33:44.0,72
33:44.0,45
33:44.0,62
33:44.0,37
33:44.0,43.5
33:44.0,32.5
33:44.0,71
33:44.0,44
33:44.0,45
33:44.0,49
33:44.0,15
33:44.0,47
33:44.0,268
33:44.0,278.33334
33:44.0,273.25
33:44.0,276.25
33:44.0,262.25
33:44.0,246.66667
33:44.0,273.25
33:44.0,265.75
33:44.0,270.33334
33:44.0,241.66667
33:44.0,224.5
33:44.0,262
33:44.1,226
33:44.1,163
33:44.2,20
33:44.3,232
33:44.3,229
33:44.4,184
33:44.4,100.5
33:44.4,95
33:44.4,79
33:44.4,103.5
33:44.4,98.333336
33:44.4,100
33:44.4,108
33:44.4,88
33:44.5,49.666668
33:44.5,55
33:44.5,42
33:44.5,43.5
33:44.5,43.666668
33:44.5,59
33:44.5,50.666668
33:44.5,224
33:44.5,217
33:44.5,208.66667
33:44.5,198.75
33:44.5,208
33:44.6,162
33:44.7,71
33:44.8,168
33:44.8,155
33:44.9,93
33:44.9,96
33:44.9,41
33:44.9,26
33:44.9,16
33:44.9,0
33:45.0,200
33:45.0,155.66667
33:45.0,144
33:45.1,121
33:45.1,34
33:45.2,248
33:45.5,114
33:45.8,130
33:45.9,39
33:45.9,42
33:45.9,32.5
33:45.9,40
33:45.9,41
33:45.9,17.5
33:45.9,16
33:45.9,31.5
33:45.9,21
33:45.9,33
33:45.9,226
33:45.9,252
33:45.9,225.5
33:45.9,231
33:45.9,237
33:46.0,176.5
33:46.0,135
33:46.0,155.5
33:46.0,163
33:46.0,144
33:46.0,113.5
33:46.0,131.5
33:46.0,106
33:46.0,120
33:46.0,121
33:46.0,146
33:46.0,117.333336
33:46.0,121
33:46.0,102.666664
33:46.0,117
33:46.0,126
33:46.0,107
33:46.0,110
33:46.1,70
33:46.1,203
33:46.3,47
33:46.3,45
33:46.4,289
33:46.4,184
33:46.4,211
33:46.4,141
33:46.4,199
33:46.4,201
33:46.4,174
33:46.4,192
33:46.4,193
33:46.5,117
33:46.5,117
33:46.5,118
33:46.5,121
33:46.5,108
33:46.5,109.5
33:46.5,108
33:46.5,137.5
33:46.5,152
33:46.5,111.5
33:46.5,162
33:46.5,94.833336
33:46.5,54
33:46.5,29.333334
33:46.5,66.5
33:46.7,109
33:46.9,146
33:47.1,213
33:47.2,88
33:47.5,173
33:47.8,230
33:47.9,68
33:48.0,178
33:48.4,85
33:48.7,146
33:48.9,178
33:49.1,217
33:49.2,120
33:49.6,203
33:49.9,103
33:50.0,210
33:50.3,219
33:50.4,120
33:50.7,224
33:51.1,75
33:51.2,199
33:51.4,217
33:51.6,16
33:51.9,133
33:52.3,24
33:52.4,195
33:52.6,192
33:52.7,35
33:53.1,105
33:53.4,21
33:53.6,43
33:53.7,202
33:53.9,212
33:54.3,104
33:54.6,219
33:54.7,66
33:55.0,37
33:55.1,134
33:55.4,103
33:55.7,218
33:55.9,21
33:56.2,214
33:56.3,133
33:56.6,25
33:57.0,113
33:57.1,207
33:57.4,160
33:57.4,131
